Random_2_4,IdentityBlocks_2_4,One IdentityBlock_2_4,Xavier Uniform_2_4,Xavier Normal_2_4,Random_2_8,IdentityBlocks_2_8,One IdentityBlock_2_8,Xavier Uniform_2_8,Xavier Normal_2_8,Random_2_12,IdentityBlocks_2_12,One IdentityBlock_2_12,Xavier Uniform_2_12,Xavier Normal_2_12,Random_4_4,IdentityBlocks_4_4,One IdentityBlock_4_4,Xavier Uniform_4_4,Xavier Normal_4_4,Random_4_8,IdentityBlocks_4_8,One IdentityBlock_4_8,Xavier Uniform_4_8,Xavier Normal_4_8,Random_4_12,IdentityBlocks_4_12,One IdentityBlock_4_12,Xavier Uniform_4_12,Xavier Normal_4_12,Random_8_4,IdentityBlocks_8_4,One IdentityBlock_8_4,Xavier Uniform_8_4,Xavier Normal_8_4,Random_8_8,IdentityBlocks_8_8,One IdentityBlock_8_8,Xavier Uniform_8_8,Xavier Normal_8_8,Random_8_12,IdentityBlocks_8_12,One IdentityBlock_8_12,Xavier Uniform_8_12,Xavier Normal_8_12,idx
0.3346867590807179,0.3096869476196127,0.4228497260899357,0.3399642130908999,0.22746479491282,0.3923136128260337,0.4842446248248188,0.4237035042109487,0.4163704392516535,0.3690789311225794,0.4877707777249184,0.4431328509313531,0.4128154068502777,0.4124828532347723,0.3811584331863886,0.2808805546562442,0.1695444305385418,0.2357498968236432,0.2742824510211863,0.1934845571745721,0.3472753293562979,0.2128556112759847,0.303780967834275,0.3072056711755674,0.189743704691586,0.3261007994503453,0.367893187455613,0.3335577725314948,0.2355961932026753,0.3683025410625168,0.0474265808279145,0.1211515987141393,0.0026984824227126,0.0044472066876361,0.0002461767779574,0.1045220367383555,0.0001405086676061,0.0067856331350566,0.0013915346285471,0.0005165842302898,0.1358900053582486,0.0081984367589107,0.0823565599645358,7.697195897452104e-05,0.2200776670808054,25
0.326702364940484,0.2520483226208713,0.4224474376546427,0.3399589840251211,0.2212648527111248,0.3896229468959983,0.4811135903242672,0.4195318377714866,0.4020967834379588,0.3683961183118582,0.4735648406949254,0.4389208613441822,0.3654037075558284,0.4041296047997488,0.3789468037602812,0.2598319452782753,0.1496893668437848,0.2295992664739339,0.2454520957919644,0.1821786922968208,0.3333997756842843,0.2048990340222234,0.2636605564896999,0.2973009220866001,0.1718203881396736,0.2857494097228625,0.3672232994883679,0.3107627627087,0.2196430456294325,0.3621478118656095,0.0127323948275732,0.1063375755543165,0.0012117229002287,0.0021334359522124,0.0001413623541921,0.0952704442558013,0.0001254800528078,0.0024354840225154,0.0005235922134395,0.0003609887347111,0.0506102709857013,0.0012432699080245,0.0101521954306947,5.931532118365572e-05,0.1571069551096292,26
0.3052079957105154,0.2020125000765391,0.4215152493545701,0.3399589840251211,0.2137606919289633,0.3877359887718279,0.4771707662777271,0.4143106899353744,0.3956296380355063,0.3675814131468284,0.447764493062629,0.4378944770674559,0.3371321714990118,0.3907364343572237,0.3779274439220498,0.2503373776033721,0.0519232275843014,0.2246635790037243,0.2231739472581449,0.1745677349150783,0.3063126633115381,0.2005587792059104,0.2343972483283194,0.2845044033862541,0.1573817565666389,0.2526895706219507,0.3655249441795626,0.3037328891378751,0.212770431254711,0.3596223837903752,0.0054428280170232,0.0297833614942499,0.0006328106311459,0.0012214385315527,8.125348407977566e-05,0.0879308042506035,0.0001204683636566,0.0016799775933282,0.0002417808426852,0.0002248262584477,0.0156295162388457,0.0003481356997617,0.0048751588538874,5.059109719108258e-05,0.0400650019183073,27
0.2975203698188678,0.1913911475788577,0.419119675612837,0.3399589840251211,0.1992949663320427,0.3834539753153109,0.475546818643001,0.4101078459336068,0.3924506075515422,0.366398038566768,0.4296354103406179,0.4345264990757614,0.3341311866967825,0.379026309375965,0.373101491185452,0.2342022393307742,0.0225148139706289,0.2136259856060064,0.2168809978615958,0.1575306446352235,0.2861664501611643,0.1965240919317947,0.1995296792338651,0.2533339482254972,0.1430960518528534,0.2240279368934936,0.3642941578110421,0.2966907069425292,0.2053024592870286,0.3424363805047721,0.002823914492652,0.0153154827998568,0.0005100600268086,0.0007599152938584,6.094773493770034e-05,0.0746754654853813,0.0001117629633488,0.0012217497473443,0.0001592367349681,0.0001825417696025,0.0085425169129074,0.0003143699290996,0.0017707980063494,3.232404356316879e-05,0.0143024981334182,28
0.2880224672611404,0.1787449853857385,0.4171301613912975,0.3399589840251211,0.1958530113736132,0.3804306152192004,0.4729986417487604,0.4025459718133918,0.3881335666375126,0.3654492324902459,0.4204528426184807,0.4303914094433386,0.3316557549065632,0.3702619851683082,0.3701248070692617,0.2108103503885204,0.0146093518486021,0.2037912640191984,0.2088260503948174,0.1473789580509701,0.261057380016664,0.194539697546951,0.1771514433924098,0.2397367370080575,0.1163569331930695,0.1822926285260345,0.3633043977822859,0.2462100785142532,0.2009932445202924,0.3144466239240606,0.0024424786744105,0.0074886311575598,0.0003086869103761,0.0004280447098799,4.543109999525716e-05,0.0565797283648203,0.0001046233090163,0.0007022835266902,0.0001256648668385,0.0001379077679042,0.0045218584274557,0.0002428198118196,0.0010959733002053,2.8613697279322147e-05,0.0049521496407178,29
0.2683715766785077,0.1503937384067159,0.4091550537240538,0.3399589840251211,0.1940217561018843,0.3765035742446445,0.4705636825402088,0.3943295036722545,0.3838424075343019,0.3640509827086389,0.411711549179278,0.4229461160712601,0.3306413080694483,0.3541405605852267,0.3623023887560493,0.1737708746306232,0.0115976156712641,0.2023741184466516,0.1942685312499078,0.1291329961313082,0.2252303559941578,0.1890707074216247,0.1399814824467053,0.2289967521330791,0.0830755030756133,0.1377207010630737,0.362590722751812,0.230496031183984,0.1946369483568747,0.3001220013880392,0.0014740058313979,0.0039959789577364,0.0002244243587238,0.0003685383837239,3.903273887656332e-05,0.031872531550937,9.588911104410828e-05,0.000411264090501,7.225158803496527e-05,9.981244683492275e-05,0.0030668624912698,0.0002008816540567,0.0008069458491607,2.743339730497536e-05,0.0024864272495223,30
0.2361400857934919,0.1361652880818188,0.3976837874488376,0.3399589840251211,0.1887293002735246,0.3703544845059009,0.4626426872339497,0.3807344569075901,0.3816933288436234,0.3627676535875618,0.4101042318386488,0.4181845767925407,0.3284463389415878,0.3428691411664609,0.3273693993098628,0.140030989335443,0.008509583669835,0.1733184091903985,0.187166417700886,0.0634278454225737,0.1815888940053002,0.1835075170494374,0.1101329371737035,0.2137591134841245,0.0566505340165288,0.0719258807594132,0.3604415525246979,0.2187882212399542,0.1768676366893365,0.2932911963169019,0.0011326640657944,0.0014977582275411,0.0001164901258473,0.0002931641204321,3.524352352376503e-05,0.0138979950842336,7.927564864888569e-05,0.000315961028264,5.626130565843582e-05,7.703073725677768e-05,0.0022580432317176,0.0001740310913813,0.0003970767560662,2.4206027883386123e-05,0.0009999745939028,31
0.2228706315670111,0.12734616578761,0.3741929913082005,0.3399589840251211,0.1824749794119007,0.3660417404682974,0.4396481908550764,0.3768581361846574,0.3743007132909756,0.362221950316043,0.4055755319589681,0.4100944966403008,0.3263931304434053,0.3324126471833092,0.303208970670594,0.1226579847369107,0.0072893779269119,0.0435872828567375,0.1814181661121744,0.0413664758946468,0.1476097867313884,0.1639609096062628,0.0428027394085183,0.1707798658524186,0.0277010528480298,0.0337460657701847,0.3591633664795731,0.2109303188423998,0.155597025024742,0.287491550143295,0.0009918158436509,0.0011109831600037,7.02297889784154e-05,0.0001840892323435,3.337659135024547e-05,0.0043666946706344,6.067069549885447e-05,0.0001719561157891,3.489221841143758e-05,6.427039899949179e-05,0.0017224357664729,0.000152102990823,0.0003225268944323,2.417056111768057e-05,0.000303957359882,32
0.2155659941371836,0.1203254415579659,0.3604936203923146,0.3399589840251211,0.177605983547268,0.3593330174085336,0.3889526155189577,0.3754950815578706,0.370584408919142,0.3591502004968434,0.4015866994202359,0.3889923642472679,0.3232728817799081,0.3211366602703044,0.2996538976182648,0.1111589786111971,0.0067524079509883,0.0265069349409773,0.173228369508129,0.0313961333571772,0.1407356462497744,0.145086243208816,0.006479886177686,0.1048651191196152,0.0098330271732934,0.0204551923281794,0.3559237847872563,0.2000988800666694,0.1269854790671351,0.2800648000200065,0.0009208379520782,0.0008264557161084,5.813413873318071e-05,0.0001615494273783,3.31750081154721e-05,0.0024326261439957,4.841943953865915e-05,0.0001124335454378,2.456116198451792e-05,5.651817244855028e-05,0.0009907630153675,0.0001315497864946,0.0002449790097251,2.367820992992908e-05,0.0001398042952382,33
0.203968862870227,0.1136189901020839,0.3508876236553019,0.3399589840251211,0.1744064378841038,0.3321985151497184,0.3629188417332675,0.3733602223867305,0.3624502296881404,0.3553166476211294,0.3953882302471807,0.3859451592403395,0.3189784424261663,0.3004436225730711,0.2983399995004269,0.0992963154249271,0.0061397608406083,0.0203913643158927,0.1589722715265452,0.0207265026668995,0.126538537641478,0.1139164216744112,0.0040106352722382,0.0562433204650433,0.0041171295838463,0.0150047792371725,0.3469056490761371,0.1944588274125028,0.068546899116431,0.2725066768051453,0.0008090906211582,0.0005865114367791,5.020725149746087e-05,0.0001525004009277,3.3163642329962894e-05,0.0012213448508857,4.648338949122304e-05,8.549630020298207e-05,2.304012684389711e-05,4.833212943368293e-05,0.000815753175201,0.0001056825362416,8.423994644036494e-05,1.9623606400561128e-05,8.344393640049747e-05,34
0.2021978957893654,0.0995027071525563,0.3428071341995686,0.3399589840251211,0.1733758815812076,0.3206960239453778,0.3544754134053123,0.372103575208282,0.3554078907827441,0.3487258055981242,0.3891157059987591,0.3822174961598816,0.3085667731686941,0.291647426343781,0.2976957417398438,0.0528530911808979,0.005708602401013,0.0182152745390082,0.1500542223581007,0.0109156618430057,0.113895814510395,0.0859912346195241,0.0032733292476954,0.0319310142248425,0.0021262546246305,0.0098465205739241,0.3208003158664295,0.1835387822658565,0.0109848228953825,0.2631619226230513,0.0007828487568258,0.0004316107747024,4.838416156087724e-05,0.0001485481846869,3.3163642329962894e-05,0.0006634315415859,4.6291628918060365e-05,6.967250079508528e-05,1.9726488166557132e-05,4.212678941740143e-05,0.0006270943500458,8.999020903349272e-05,5.484022598274993e-05,1.9052797457552494e-05,2.824511022687496e-05,35
0.2006396469074377,0.0836557050703036,0.3386012122331067,0.3399589840251211,0.1726749710518949,0.3136827371683576,0.3493678374281408,0.3701290192704088,0.3416573375507242,0.3336873569353137,0.3870555450001804,0.3774816342586342,0.2807135812714055,0.281592924880779,0.2969226670724627,0.0273879903225495,0.0050158755912902,0.0159438447897125,0.1295009480552992,0.0074198431221496,0.0963121976040716,0.0558843569873253,0.0021902186306714,0.0233147910477284,0.0008657179214094,0.0062852377681522,0.3143403606890678,0.1608533095053244,0.0021664345154714,0.2621399951427421,0.0006692143784359,0.0003909010155492,4.662237681208969e-05,0.0001401872831144,3.3163642329962894e-05,0.0004679928554082,4.6291204922840064e-05,5.713071483904887e-05,1.3439196162843067e-05,3.828644057227334e-05,0.0004025143375817,7.051882171431713e-05,4.633796269542072e-05,1.681611952397287e-05,2.517627605066639e-05,36
0.2000770163340082,0.078507039735489,0.326276722507516,0.3399589840251211,0.1711872409887292,0.3087385188454548,0.3387510268163396,0.3673121407665196,0.3240712308395371,0.2810353723490707,0.3865050202548842,0.3705194622927033,0.2699166145485623,0.2703321188125723,0.2963194856681388,0.0173608341899843,0.0044057014130227,0.0120239900098809,0.1177372068942608,0.0036199638334862,0.0725668506074416,0.0442618726416753,0.0009171529156389,0.016840854965432,0.000565162649766,0.0047664062184507,0.3086131739607345,0.1065773130470334,0.0008889213552901,0.259909137025238,0.0004824160432437,0.0003027385213312,3.705176680155178e-05,0.0001327946079275,3.3163642329962894e-05,0.0002966830010782,4.629053639347589e-05,4.93330903453643e-05,1.3439196162843067e-05,3.354407085137549e-05,0.0002622275205874,5.903042434164579e-05,4.108670442274607e-05,1.5367329229185828e-05,2.2558731839981818e-05,37
0.1994179813724662,0.0764066106618005,0.3177719493601224,0.3399589840251211,0.1684250438624193,0.3021420768455358,0.3327495419066367,0.364832691244486,0.2935014305287096,0.260396754653788,0.3849299112578447,0.3626692423655033,0.2522092213503856,0.2642946918032438,0.2944721746092941,0.0151492869012713,0.0040487888969234,0.0082050694750605,0.1117593712525134,0.0027978284184933,0.0687645553675585,0.0339127719949866,0.0006840649889111,0.0140247660844663,0.0004240506392538,0.0030885059964772,0.3054062974979741,0.0661838090732152,0.0006845715262267,0.2571316047764448,0.0004025690800304,0.0002703518965574,3.090676324076326e-05,0.0001250066485819,3.3163642329962894e-05,0.0001790947012513,4.488717807414657e-05,4.654323585198751e-05,1.3439196162843067e-05,2.883528566688299e-05,0.0001738938314924,5.236295480937718e-05,3.7874700020096966e-05,1.4183802428544446e-05,2.22905723102537e-05,38
0.1986179142090751,0.0747362951622369,0.3097642142286267,0.3399589840251211,0.1656725083825085,0.2941821556503273,0.3213662921545137,0.3619737948117261,0.2807208803870743,0.2480313171877547,0.3812034384531617,0.3545996506719948,0.2435896293374443,0.246514169752058,0.2914413817319846,0.0100171807092771,0.0034303024513616,0.0050886480653419,0.1037778235010951,0.0019659584669431,0.0612618812890467,0.021107602240509,0.0005460966424295,0.0125991224783795,0.0002910893929864,0.0017761709107237,0.3026358318559258,0.0363944074055103,0.0004490651023229,0.2537919057005187,0.0003460690103503,0.0002602613323423,2.207790952307857e-05,0.0001127911771842,3.3163642329962894e-05,8.862211070175121e-05,4.402518887223208e-05,4.6253523627429454e-05,1.3439196162843067e-05,2.70501388325813e-05,0.0001497312325637,5.107323133110276e-05,3.2325681057354074e-05,1.3744325263797127e-05,2.22905723102537e-05,39
0.1973537868666806,0.0740266913189855,0.2961426567242566,0.3399589840251211,0.1643847791592586,0.2893925459844452,0.3152340735501901,0.3564122702199397,0.2761629997116802,0.2424667527303243,0.3776578240241247,0.3524881590936955,0.2403692040366607,0.2276826065415712,0.2871726188777848,0.0083767390762853,0.0026298479209308,0.0031093052971512,0.0966739686127099,0.0018288997255527,0.052048832538516,0.0130079363525173,0.0003477125703764,0.008559052197439,0.0002667698356645,0.0011820871198709,0.299732691933239,0.0235169330288979,0.0003675734665976,0.2490515956259555,0.0003080915249453,0.0002325886081043,1.7967351453103388e-05,9.76336028126488e-05,3.3163642329962894e-05,7.196305299379023e-05,4.402518887223208e-05,4.624155474560313e-05,1.3439196162843067e-05,2.5522985308817498e-05,0.0001361050587711,4.706767735075603e-05,2.835375071939324e-05,1.332298348216884e-05,2.22905723102537e-05,40
0.1967028711853418,0.0728862627448618,0.2689475219403291,0.3399589840251211,0.1624603304078119,0.2834205020911001,0.3114646471074988,0.3546687817953504,0.2735623349814744,0.2396544762381766,0.3758952201223545,0.3464441426310404,0.2262543888997918,0.2204185983789791,0.2834477947848323,0.007966425454764,0.0015495106125883,0.0020162521219567,0.0816496164165876,0.001590190760125,0.0396719670775461,0.0068900112180727,0.0002226505474044,0.0069454640593111,0.000260201302085,0.0008768906703464,0.2952955232403887,0.0142922845659345,0.0002617536804663,0.2215461777010415,0.0002816786260619,0.0002251826131182,1.6951456458928663e-05,9.157451252616946e-05,3.3163642329962894e-05,6.688864264929732e-05,4.402518887223208e-05,4.6143271679975095e-05,1.3439196162843067e-05,2.523479400599854e-05,0.0001116628160232,4.243845041305928e-05,2.609588030454211e-05,1.3311876632473318e-05,2.22905723102537e-05,41
0.1945390244532565,0.0698737895802218,0.2570819825985889,0.3399589840251211,0.1614113129379942,0.2801323767015989,0.3035376057366719,0.3508839703776559,0.2715187041293393,0.237611307377378,0.3728242912891814,0.3371984412701653,0.219841048113212,0.199150833630346,0.2811324920886865,0.0075710218517307,0.0010389782050727,0.0017319807565205,0.0681986041045197,0.0012730013281379,0.0293089172954108,0.0027131035283533,0.0001690179888468,0.0049202752753913,0.000260201302085,0.0008415864820438,0.288055428215671,0.0075365030186469,0.0001345642542147,0.1592278070059692,0.0002453984917471,0.0002039863223374,1.6372664053168642e-05,7.868993261485002e-05,3.3163642329962894e-05,6.577266537770674e-05,4.402518887223208e-05,4.609624081768605e-05,1.3439196162843067e-05,2.520177522826657e-05,9.986554749449376e-05,4.05868997287613e-05,2.411936709751332e-05,1.331180860687499e-05,2.22905723102537e-05,42
0.1934150273779143,0.0673949803860772,0.2494536856944387,0.3399589840251211,0.1589207474980161,0.2733417241021035,0.2976944969050984,0.3407078914169585,0.2678205913186105,0.2342325097258945,0.3712448463336452,0.3104729536343848,0.2156853882539145,0.1902330241874981,0.2756045346778061,0.0066557159513625,0.0005581633936869,0.0010008059267258,0.0544868631723366,0.0012376069079355,0.0217303551732462,0.0020332893980219,0.0001661856770005,0.0042452247846995,0.000260201302085,0.0007335586258763,0.2820260785106903,0.0048991673729539,0.0001061492560988,0.0859042231603491,0.0002374071257228,0.0001830199879951,1.4542154965739304e-05,7.679928178348373e-05,3.3163642329962894e-05,5.652501194079119e-05,4.402518887223208e-05,4.580107796464412e-05,1.3439196162843067e-05,2.520177522826657e-05,9.26060161467581e-05,3.729496314668972e-05,2.262428822554041e-05,1.331180860687499e-05,2.22905723102537e-05,43
0.1924230540352729,0.0666504843032051,0.2330634978549766,0.3399589840251211,0.1562511327485118,0.2658601753592143,0.2907458981263195,0.318868839954431,0.2664905883204694,0.2338882252063971,0.3698660326888044,0.3021707237968196,0.2044838223108115,0.1879806163322303,0.2617206828590411,0.0050009659080624,0.0003389541202065,0.0008001080781984,0.0408103406062783,0.0011891077994718,0.0139912241848038,0.0016892749114409,0.0001528895913189,0.0038486502960403,0.000260201302085,0.0007095861142273,0.2747405549508599,0.0033088351318499,0.0001061492560988,0.0416118227233828,0.0002216224290483,0.0001568288406026,1.3253965954560556e-05,6.844013226041611e-05,3.3163642329962894e-05,3.334125494424264e-05,4.402518887223208e-05,4.463445858691877e-05,1.3439196162843067e-05,2.520177522826657e-05,8.860770416759862e-05,3.170739443063127e-05,2.19631904833323e-05,1.331180860687499e-05,2.22905723102537e-05,44
0.1919144643577562,0.0628373051583242,0.2226247228702722,0.3399589840251211,0.15557472506921,0.2540403201625603,0.2821500066129441,0.3125243446737795,0.2651396596252608,0.231517510611433,0.3688543514525764,0.2759848277136988,0.191543251616665,0.1863257645864496,0.2501072837075287,0.0044706478831515,0.0002768376694505,0.0006364883885081,0.0334683992598302,0.0011521797775355,0.0067761416739792,0.0011336445921305,0.000152003969845,0.0030234686920892,0.000260201302085,0.0005652931496525,0.2669971329691421,0.0026707686847188,0.0001061492560988,0.0164514353172418,0.0001832927432153,0.0001359045549879,1.3206465421045696e-05,6.294889280115108e-05,3.3163642329962894e-05,2.3063572700925172e-05,4.402518887223208e-05,4.028095951634865e-05,1.3439196162843067e-05,2.520177522826657e-05,8.268300106435322e-05,2.6678277043189724e-05,2.1240695744835194e-05,1.331180860687499e-05,2.22905723102537e-05,45
0.1915044114920966,0.0620290867531943,0.2054955230894734,0.3399589840251211,0.1553648969361724,0.2412454785778739,0.2728395498489968,0.3082066443013037,0.2615667097683194,0.2273570587279929,0.3684636171676179,0.2724053908181678,0.1866501993208575,0.1819849853909782,0.2451182054438192,0.0037257075841431,0.0002642222331313,0.0004534708939058,0.0209946187848726,0.0011425195175808,0.0032829801999973,0.0010579524109028,0.000152003969845,0.0028163010598489,0.000260201302085,0.000232356898803,0.2619536038979745,0.0020294249196939,0.0001061492560988,0.0090359566285754,0.0001705597927659,0.0001227213012398,1.2456095531041837e-05,6.05526845240422e-05,3.3163642329962894e-05,2.212375388199954e-05,4.402518887223208e-05,3.755654689714339e-05,1.3439196162843067e-05,2.520177522826657e-05,8.090620422849685e-05,2.370377650496536e-05,2.1139866393151573e-05,1.331180860687499e-05,2.22905723102537e-05,46
0.1913309070127478,0.061155022032941,0.2006640416052343,0.3399589840251211,0.1547239677482367,0.2285983253172505,0.2685755703828802,0.302763084485033,0.2584502217263338,0.2241124692752979,0.3680863191055089,0.2618606301440164,0.1814080291563503,0.1787160558233327,0.2426715679884792,0.003152589620929,0.0002041201513756,0.0003461034461934,0.0145126101692858,0.0010991843194268,0.0022578880209085,0.0010309297688373,0.000152003969845,0.0025013230158084,0.000260201302085,0.0002176939530829,0.255312059681668,0.0017488339073396,0.0001061492560988,0.0052254991465176,0.0001552912692857,0.0001081342440069,1.1413784432354795e-05,5.964050802521289e-05,3.3163642329962894e-05,2.212375388199954e-05,4.402518887223208e-05,3.735796395712516e-05,1.3439196162843067e-05,2.520177522826657e-05,6.9476476800206e-05,2.0999873378150166e-05,2.1139866393151573e-05,1.331180860687499e-05,2.22905723102537e-05,47
0.1911136434397415,0.0606675645525159,0.1975292874388693,0.3399589840251211,0.1541247545823089,0.2211952983322575,0.2654551818580449,0.2988043609360101,0.2539584748336952,0.2227533183741847,0.3655230549540329,0.2575037138394378,0.1712572871621052,0.1767608956382019,0.2391592662038404,0.0028025872085716,0.0001523016163432,0.000327859679548,0.0096155152271282,0.0010128251919007,0.0014738424985451,0.0007840730207333,0.000152003969845,0.0015657169443352,0.000260201302085,0.0002083361529153,0.2513649674861491,0.0014535063203628,0.0001061492560988,0.0032678583813161,0.0001473602183492,9.819854234846336e-05,1.062109840107627e-05,5.700115027855025e-05,3.3163642329962894e-05,2.212375388199954e-05,4.402518887223208e-05,3.735796395712516e-05,1.3439196162843067e-05,2.520177522826657e-05,6.0400989868105e-05,1.906132659266332e-05,2.1139866393151573e-05,1.331180860687499e-05,2.22905723102537e-05,48
0.1901871685991109,0.0600471048317431,0.1961704198389725,0.3399589840251211,0.1539067795467331,0.2154144087496953,0.2630629951770866,0.287172825524985,0.2497880355717064,0.2217361486494296,0.3627460321382519,0.2540989249674529,0.1687496356184206,0.1744828593291079,0.2357393924069925,0.0021614848688967,0.0001382774296803,0.0002968208174565,0.0065944325098788,0.0009843541792138,0.001095239110963,0.000687081706243,0.000152003969845,0.0012543303551448,0.000260201302085,0.0002011659163214,0.2417330106578752,0.0013455135901457,0.0001061492560988,0.0021285954651937,0.0001349176535365,8.577432691501295e-05,1.0411911473957778e-05,4.9265400161552416e-05,3.3163642329962894e-05,2.212375388199954e-05,4.402518887223208e-05,3.735796395712516e-05,1.3439196162843067e-05,2.520177522826657e-05,5.750024193329421e-05,1.7288220472774404e-05,2.1139866393151573e-05,1.331180860687499e-05,2.22905723102537e-05,49
0.1895015913511638,0.0590609677993796,0.1946308465586028,0.3399589840251211,0.1533307272541829,0.2107437124043753,0.2615483726265319,0.2789804132770475,0.2437408599278796,0.2206670643841427,0.3551786376633018,0.2090115158105417,0.1653602744992943,0.1722986128121442,0.2317556164214012,0.0012631341757753,0.0001382774296803,0.0002865096872035,0.0048177958288821,0.0009276903448291,0.0008735147298206,0.0005457515278059,0.000152003969845,0.0010471872048906,0.000260201302085,0.0001873630971621,0.2381449009681035,0.0012045829259502,0.0001061492560988,0.0011594031871262,0.0001186387208808,8.185708895397888e-05,9.625512471664677e-06,4.496922242598157e-05,3.3163642329962894e-05,2.212375388199954e-05,4.402518887223208e-05,3.735796395712516e-05,1.3439196162843067e-05,2.520177522826657e-05,5.409082554684021e-05,1.7033040475429243e-05,2.1139866393151573e-05,1.331180860687499e-05,2.22905723102537e-05,50
